x,y,quote
537992,34,Entwicklung der Produktivkraft der gesellschaftlichen Arbeit dieselben Gesetze welche im
538225,20,und selbst steigendem Exploitationsgrad der Arbeit fällt die relative 20
538330,20,Gesammtkapital von 100 weniger lebendige Arbeit überhaupt es bei gleichbleibendem
538718,20,bei gleichbleibendem cv Exploitationsgrad der Arbeit auf je 100 20
538913,20,lung der gesellschaftlichen Produktivkraft der Arbeit eine wachsend größre Masse
538960,20,weil die Produktivkraft der gesellschaftlichen Arbeit abnimmt sondern weil sie
538973,36,aus einem absoluten Mißverhältniß zwischen Arbeit und Existenzmitteln oder Mitteln
538994,48,aus der kapitalistischen Exploitation der Arbeit dem Mißverhältniß zwischen dem
539289,20,steigen muß um dieselbe Masse Arbeit unter den alten Exploitationsver
539313,29,Entwicklung der gesellschaftlichen Produktivkraft der Arbeit drückt sich im Fortschritt
539446,20,beschäftigen Die steigende Produktivkraft der Arbeit erzeugt also auf kapitalistischer
539776,20,wenn jedes zusätzliche Kapital zusätzliche Arbeit in Bewegung setzt und
540462,20,durch ein stets geringres Quantum Arbeit in Bewegung setzt absorbirt
540487,22,der producirten Gesammtmasse weniger lebendige Arbeit und enthält ferner weniger
540494,40,enthält ferner weniger ver gegenständlichte Arbeit sowohl im Verschleiß des
540527,46,während der Produktion neu zugesetzter Arbeit Der Preis der einzelnen
540561,48,Sie enthält weniger neu zugesetzte Arbeit aber der unbezahlte Theil
540611,38,einzelnen Waare neu zugesetzten lebendigen Arbeit wird auch die Masse
540621,53,der in ihr enthaltnen unbezahlten Arbeit absolut abnehmen wie sehr
540655,55,5 wicklung der Produktivkraft der Arbeit trotz des Wachsthums der
540729,20,daß sich ein gegebnes Quantum Arbeit in einer größren Masse
540741,36,jede einzelne Waare also weniger Arbeit als früher enthält Dies
540772,44,B wenn die Produktivkraft der Arbeit gleichmäßig alle Elemente des
540807,47,geringren Gesammtsumme der neu zugesetzten Arbeit kleiner ist als ein
540843,47,derselben worin überhaupt neu zugesetzte Arbeit sich darstellt fällt gegen
540885,43,worin sich neu zugesetzte lebendige Arbeit und die Zunahme der
540895,57,Preistheile worin sich früher vergegenständlichte Arbeit darstellt ist die Form
541251,20,In Folge vermehrter Produktivkraft der Arbeit sei es befähigt jährlich
541334,20,bei stets wachsender Produktionskraft der Arbeit auf 15000 und produciré
541656,20,einzelnen Waare Es ist weniger Arbeit in ihr enthalten weniger
541665,33,weniger bezahlte und unbezahlte Dieselbe Arbeit produciré das dreifache Produkt
541674,50,Produkt es kommt dann weniger Arbeit auf das einzelne Produkt
541739,26,das 35 Kapital dieselbe Masse Arbeiter wie früher bei gleichem
541752,42,kann auch geschehn wenn weniger Arbeiter bei erhöhtem Exploitationsgrad angewandt
541810,26,des durch die neu zugesetzte Arbeit geschaffnen Werthquantums zwischen Arbeiter
541814,45,zugesetzte Arbeit geschaffnen Werthquantums zwischen Arbeiter und Kapitalisten Die Profitmasse
541826,61,steigen bei Anwendung derselben Masse Arbeit wenn die unbezahlte Mehrarbeit
541838,75,bei gleichbleibendem Exploitations grad der Arbeit wenn die Anzahl der
541843,94,Arbeit wenn die Anzahl der Arbeiter sich vermehrt Oder wenn
541894,71,berechnet ein gegebnes Quantum zusätzlicher Arbeit stellt sich dar in
541969,24,wie sich die Produktivität der Arbeit vermehrte und andrerseits das
542157,20,daß bei wachsender Produktivität der Arbeit der Preis der einzelnen
542315,20,die mit der Produktivkraft der Arbeit wachsende 10 Waarenmasse und
542343,30,Verhältniß von bezahlter und unbezahlter Arbeit in der einzelnen Waare
542655,20,Entwicklung der Produktivkräfte der gesellschaftlichen Arbeit selbst nur in den
542775,20,I Erhöhung des Exploitationsgrads der Arbeit Der Exploitationsgrad der Arbeit
542779,37,der Arbeit Der Exploitationsgrad der Arbeit die Aneignung von Mehrarbeit
542797,51,des Arbeitstags und Intensifikation der Arbeit Diese beiden Punkte sind
542823,57,viele Momente der Intensifikation der Arbeit die ein Wachsthum des
542842,64,Profitrate einschließen wie wenn ein Arbeiter größre Masse von Maschinerie
542931,20,ihres Werths zum Preis der Arbeit die sie in Be
543035,20,einerseits von einer gegebnen Masse Arbeit möglichst viel in Mehrwerth
543052,35,zum vorgeschoßnen Kapital möglichst wenig Arbeit überhaupt anzuwenden sodaß dieselben
543063,50,welche erlauben den Exploitationsgrad der Arbeit zu erhöhen es verbieten
543072,67,verbieten mit demselben Gesammtkapital ebensoviel Arbeit wie früher zu exploitiren
543223,20,statt wenn die Produktivkraft der Arbeit einerlei ob ihr Produkt
543232,36,Produkt in die Konsumtion der Arbeiter eingeht oder in die
543554,20,zweite weil der Exploitationsgrad dieser Arbeit gewachsen Aber mit Bezug
543735,20,Bewegung dieser Verminderung Wenn einem Arbeiter die Arbeit aufgezwungen wird
543737,38,Verminderung Wenn einem Arbeiter die Arbeit aufgezwungen wird die rationell
544174,20,Folge der gesteigerten Produktivkraft der Arbeit den Werth seiner Elemente
544335,20,die Entwicklung der Produktivkraft der Arbeit die sich in der
544381,20,oder minder unvollständige Unterordnung der Arbeit unter das Kapital fortdauert
544469,20,Ueberwiegen des Elements der lebendigen Arbeit beruhn und erst nach
544792,20,als die Konkurrenzländer Sofern die Arbeit des fortgeschrittnern Landes hier
544798,34,des fortgeschrittnern Landes hier als Arbeit von höherm specifischen Gewicht
544810,50,steigt die Profitrate indem die Arbeit 35 die nicht als
544853,46,Profitrate entgegenwirkende Ursachen V lichte Arbeit in natura gibt als
544911,29,Produktivkraft der von ihm angewandten Arbeit als Mehrarbeit verwerthet Er
544959,25,Kulis etc die Exploitation der Arbeit Warum nun die höhern
545086,20,Das begünstigte Land erhält mehr Arbeit zurück im Austausch für
545092,37,zurück im Austausch für weniger Arbeit obgleich diese Differenz dies
545102,54,Mehr wie beim Austausch zwischen Arbeit und Kapital überhaupt von
545487,20,besteht die enthaltne zusätzliche lebendige Arbeit in einem abnehmenden Verhältniß
545516,26,stets abnehmendes Quantum zusätzlicher lebendiger Arbeit in ihnen vergegenständlicht ist
545523,44,ihnen vergegenständlicht ist weil weniger Arbeit zu ihrer Produktion erheischt
545549,52,in der Waare enthaltne lebendige Arbeit in bezahlte und 30
545566,62,in ihr enthaltnen zusätzlichen lebendigen Arbeit fällt wächst der unbezahlte
545594,64,die Gesammtmasse der zusätzlichen lebendigen Arbeit in einer 35 Waare
545629,61,Mehrwerths also im Exploitationsgrad der Arbeit Nichts alberner daher als
545699,25,Profitrate fällt nicht weil die Arbeit unproduktiver sondern weil sie
545728,35,worin sich wachsende Produktivität der Arbeit kapitalistisch ausdrückt VI Die
546920,20,Mehrwerths also der Exploitationsgrad der Arbeit und keine andre Schranke
546929,20,Schranke als den Exploitationsgrad der Arbeit wenn die Arbeiterbevölkerung gegeben
546959,31,der producirten Waaren worin unbezahlte Arbeit vergegenständlicht ist Man muß
547108,20,so und so viel unbezahlte Arbeit eingesaugt Mit der Entwicklung
547189,20,Produktionspreisen stehn so ist der Arbeiter zwar exploitirt aber seine
547618,20,Masse des Kapitals die der Arbeiter in Bewegung setzt 227
547629,31,deren Werth er durch seine Arbeit erhält und im Produkt
547655,42,Kapitals 1000 und die zugesetzte Arbeit 100 so das reproducirte
547752,20,Arbeitstag sehr lang obgleich die Arbeit unproduktiv ist sie ist
547762,36,möglich weil die Bedürfnisse der Arbeiter sehr gering darum der
547772,53,Durchschnittslohn sehr niedrig obgleich die Arbeit unproduktiv Der Niedrigkeit des
547783,69,wird 20 die Energielosigkeit der Arbeiter entsprechen Das Kapital akkumulirt
547810,70,ist groß obgleich der dem Arbeiter bezahlte Lohn klein ist
547821,83,Profitrate fällt nicht weil der Arbeiter weniger exploitirt wird 25
547835,94,zum angewandten Kapital überhaupt weniger Arbeit angewandt wird Fällt wie
547857,96,Theil des jährlichen Produkts der Arbeit vom Kapitalisten unter der
548021,20,da bei ihnen die eigne Arbeit noch eine Rolle spielt
548027,36,noch eine Rolle spielt die Arbeit des Kapitalisten 5 steht
548145,20,Entwicklung der gesellschaftlichen Produktivkraft der Arbeit zeigt sich doppelt Erstens
548200,20,der verhältnißmäßigen Kleinheit der lebendigen Arbeit die zur Reproduktion und
548361,20,zu dieser Rate gleichzeitig angewandten Arbeit oder was dasselbe durch
548398,25,andre Faktor die Anzahl der Arbeiter Soweit die Entwicklung der
548409,41,den bezahlten Theil der angewandten Arbeit vermindert steigert sie den
548429,52,von einem gegebnen Kapital angewandten Arbeit vermindert vermindert sie den
548450,60,um seine Masse herauszubringen Zwei Arbeiter die 12 Stunden täglich
548455,78,Arbeiter die 12 Stunden täglich arbeiten können nicht dieselbe Masse
548469,91,die jeder nur 2 Stunden arbeiten selbst wenn sie von
548486,98,nicht für sich selbst zu arbeiten hätten In dieser Beziehung
548505,101,durch Steigerung des Exploitationsgrads der Arbeit gewisse nicht überschreitbare Grenzen
548629,20,wird Soweit die Produktivkraft der Arbeit in Betracht kommt kann
548730,20,Profitrate 230 gesteigerte Nachfrage nach Arbeit verursacht wirkt sie auf
548769,24,die Entwicklung der Produktivkraft der Arbeit bei zur Vermehrung des
548821,20,Mit demselben Kapital und derselben Arbeit werden mehr Dinge geschaffen
548842,34,die dazu dienen können zusätzliche Arbeit einzusaugen also auch zusätzliche
548856,48,Kapital zu bilden Die Masse Arbeit die das Kapital kommandiren
548900,44,damit die Masse der angewandten Arbeit also auch Mehrarbeit wächst
549213,20,und Entwicklung der Produktivkräfte der Arbeit auf Kosten der schon
549512,20,Entwicklung der gesellschaftlichen Produktivkräfte der Arbeit lossteuern Das Mittel unbedingte
549603,20,Kapitalisten zur produktiven Anwendung der Arbeit erheischt ist erheischt sowohl
549978,20,Fall wo die Nachfrage nach Arbeit so stark also Tendenz
550093,20,Verhältniß der Mehrarbeit zur nothwendigen Arbeit 25 In der Wirklichkeit
551272,20,die Ehen un ter den Arbeitern begünstigt und die Decimation
551296,20,mögen keine Vermehrung der wirklich arbeitenden Bevölkerung einschließen aber im
551303,38,einschließen aber im Verhältniß der Arbeiter zum Kapital ganz so
551317,53,die Anzahl der wirklich fungirenden Arbeiter vermehrt hätte Der Preisfall
551359,49,die Produktivkraft eines gegebnen Quantums Arbeit zu steigern das Verhältniß
551373,60,konstanten zu senken und damit Arbeiter freizusetzen kurz eine künstliche
551559,20,Kapital unfähig 10 würde die Arbeit in einem Exploitationsgrad auszubeuten
551630,20,andres als Ueberproduktion von Produktionsmitteln Arbeits und Lebensmitteln die als
551643,36,d h zur Ausbeutung der Arbeit zu einem ge 20
551699,25,Umstände die die Produktivkraft der Arbeit erhöht die Masse der
551741,27,sie beständig eine Ueberbevölkerung von Arbeitern die vom überschüssigen Kapital
551754,42,wegen des niedrigen Exploitationsgrads der Arbeit zu dem sie allein
552229,20,auf fernen Märkten um den Arbeitern zu 40 Hause das
552448,20,viel Produktionsmittel producirt um den arbeits 20 fähigen Theil der
552478,28,seine Umstände auf Ausbeutung der Arbeit andrer angewiesen ist oder
552484,46,andrer angewiesen ist oder auf Arbeiten die nur innerhalb einer
552512,54,Bevölkerung unter den produktivsten Umständen arbeite also ihre absolute Arbeitszeit
552548,53,um sie als Exploitationsmittel der Arbeiter zu einer gewissen Rate
552648,20,die Entwicklung der Produktivkraft der Arbeit 241 im Fall der
552681,28,Darin daß die Aneignung unbezahlter Arbeit und das Verhältniß dieser
552687,46,und das Verhältniß dieser unbezahlten Arbeit zur vergegenständlichten Arbeit überhaupt
552690,66,dieser unbezahlten Arbeit zur vergegenständlichten Arbeit überhaupt oder kapitalistisch ausgedrückt
553008,20,der Profitrate tivkräfte der gesellschaftlichen Arbeit ist die historische Aufgabe
553130,20,die Entwicklung der Produktivkraft der Arbeit sehr ungleich in ver
553218,20,bürgerlichen Produktionsweise Die Produktivität der Arbeit ist auch an Naturbedingungen
553300,20,im Verhältniß der Produktivkraft der Arbeit so ist dies nicht
553337,26,sie relativ wohlfeiler Wenn fünf Arbeiter zehnmal soviel Waaren produciren
553418,20,mit Entwicklung der Produktivität der Arbeit mit Bezug auf die
553452,28,Steigerung der Produk tivität der Arbeit besteht eben darin daß
553461,45,daß der Antheil der lebendigen Arbeit vermindert der der vergangnen
553466,64,Arbeit vermindert der der vergangnen Arbeit vermehrt wird aber so
553479,78,der in der Waare steckenden Arbeit abnimmt daß also die
553485,96,abnimmt daß also die lebendige Arbeit um mehr abnimmt als
553500,107,Werth einer Waare verkörperte vergangne Arbeit der konstante Kapitaltheil besteht
553536,90,sich mit der Produktivität der Arbeit verringern weil diese Produktivität
553565,81,Charakteristische der steigenden Produktivkraft der Arbeit daß der fixe Theil
553631,44,der in Folge verminderter lebendiger Arbeit erspart wird muß sie
553694,22,die aus Verringerung der lebendigen Arbeit entsteht 12441 Diese Verminderung
553713,37,wesentliche Kennzeichen gesteigerter Produktivkraft der Arbeit zu sein gleichgültig unter
553747,42,Waarenproduktion würde die Produktivität der Arbeit auch unbedingt nach diesem
553907,20,für jedes Stück erforderliche lebendige Arbeit auf die Hälfte reduciré
553967,20,Maschine hat die Produktivkraft der Arbeit entschieden gesteigert Für den
554115,20,Gesetz der gesteigerten Produktivkraft der Arbeit nicht unbedingt Für das
554131,34,wenn überhaupt an der lebendigen Arbeit sondern nur wenn an
554141,50,dem bezahlten Theil der lebendigen Arbeit mehr erspart als an
554148,69,erspart als an 35 vergangner Arbeit zugesetzt wird wie dies
554189,62,Entfaltung der Produktivität der menschlichen Arbeit Diesem Beruf wird sie
554498,20,Abnahme des Elements der lebendigen Arbeit absolut sein 37 Das
554587,20,die absolute Anzahl 5 der Arbeiter verminderte d h in
554688,20,über 15 schüssige Zeit der Arbeiter Die absolute Ueberschußzeit die
554793,20,zu dem steht was die Arbeit eines einzelnen Individuums schaffen
555073,20,indirekt in die Konsumtion des Arbeiters oder in die Produktionsbedingungen
555118,20,erhöhen bei gleichbleibender Exploitation des Arbeiters Sobald die neue Produktionsweise
555148,30,die unter den alten Produktionsbedingungen arbeiten ihr Produkt unter ihrem
555224,20,stets auf Verringerung des Quantums Arbeit das von einer einzelnen
555264,24,er sich desto mehr lebendige Arbeit ersetzt sie bis zu
555433,20,mit der wachsenden Produktivität der Arbeit die Masse der von
555516,20,aufhören als Eigenthum der unmittelbaren Arbeiter zu erscheinen und sich
555553,26,Trusteeschaft ein 2 Organisation der Arbeit selbst als gesellschaftlicher Durch
555561,43,gesellschaftlicher Durch Kooperation Theilung der Arbeit und Verbindung der Arbeit
555565,63,der Arbeit und Verbindung der Arbeit mit der Naturwissenschaft 30
555830,20,eine durch die Theilung der Arbeit einer besondren Gattung von
555934,20,der gesellschaftlichen Theilung 5 der Arbeit die Funktion des Kaufmannskapitals
557098,20,Geld kauft er Garn Kohle Arbeit etc gibt dasselbe Geld
557687,20,der 20 gesellschaftlichen Theilung der Arbeit sodaß ein Theil der
558650,20,seiner Leinwand in Garn Kohlen Arbeit etc kurz in die
558928,20,in Folge der Theilung der Arbeit das Kapital das sich
558964,23,Betrieb des kaufmännischen Geschäfts nothwendigen Arbeit im konstanten Kapital des
560565,20,hilft und die Theilung der Arbeit zwischen den Kapitalen vermittelt
560578,20,befähigt auf größrer Stufenleiter zu arbeiten befördert seine Funktion die
560689,20,erfordert Vorschuß von Kapital und Arbeit und muß belohnt werden
561603,20,Gesammtquantums der in ihnen vergegenständlichten Arbeit über das Quantum der
561612,22,der in ihnen vergegenständlichten bezahlten Arbeit Bevor die von dem
563180,20,d h den Exploitationsgrad der Arbeit immer zu klein ausdrückt
564197,20,das Gesetz daß nur nothwendige Arbeit in den Werth der
564505,20,mag er selbst der einzige Arbeiter sein den er anwendet
564703,20,für die von ihm verrichtete Arbeit und obgleich wo sie
564721,33,dem Arbeitslohn eines besser bezahlten Arbeiters gleichkommen mag entspringt seine
564738,46,geht daraus hervor daß seine Arbeit nicht werthschaffende Arbeit ist
564741,66,daß seine Arbeit nicht werthschaffende Arbeit ist Die Verlängerung der
565103,20,Bureaukosten und Lohn für kommerzielle Arbeiter vorgeschossen für die Realisirung
565450,20,hin ist ein solcher kommerzieller Arbeiter Lohnarbeiter wie ein andrer
565458,33,ein andrer Erstens insofern die Arbeit gekauft wird vom variablen
565521,20,nicht durch das Produkt seiner Arbeit Aber es muß zwischen
565535,36,vom industriellen 277 Kapital beschäftigten Arbeitern derselbe Unterschied stattfinden der
565622,20,in denselben Funktionen beschäftigten merkantilen Arbeiter unmöglich unmittelbar Mehrwerth für
565668,20,Kostenberechnung nicht einen Vorschuß für Arbeit ansetzt den er nur
565757,20,den Waaren steckende und realisirte Arbeit verkauft für die es
565778,34,dem produktiven Kapital die unbezahlte Arbeit die in der Waare
565850,20,direkte Aneignung unbezahlter 25 fremder Arbeit Das erstere eignet sich
565941,20,Verkaufen je größer die unbezahlte Arbeit seiner Kommis Die Funktion
565962,34,35 talist großentheils durch seine Arbeiter verrichten Die unbezahlte Arbeit
565966,52,seine Arbeiter verrichten Die unbezahlte Arbeit dieser Kommis obgleich sie
566020,40,Kommerzieller Profit Wie die unbezahlte Arbeit des Arbeiters dem produktiven
566022,59,Wie die unbezahlte Arbeit des Arbeiters dem produktiven Kapital direkt
566031,77,direkt Mehrwerth schafft die unbezahlte Arbeit der kommerziellen Lohnarbeiter dem
566050,84,diese Da die Arbeitszeit und Arbeit des Kaufmanns selbst keine
566057,101,Kaufmanns selbst keine Werth schaffende Arbeit ist obgleich sie ihm
566147,25,wie das industrielle Kapital fremde Arbeit in Bewegung setzt sondern
566199,20,Kaufmanns das Gesetz der nothwendigen Arbeit in der Cirkulation wie
566247,20,fähig ist durch seine eigne Arbeit umzuschlagen so fände eine
566376,20,Erstens was die rein kaufmännischen Arbeiten betrifft Es kostet nicht
566440,20,korrespondiren Die beschränkte Theilung der Arbeit in der kommerziellen Werkstatt
566478,26,Großhandel verwandte Zahl von kaufmännischen Arbeitern in gar keinem Verhältniß
566577,20,Der industrielle Kapitalist müßte mehr Arbeit und Cirkulationskosten im kommerziellen
566600,33,wegen dieser Zersplitterung viel mehr Arbeiter zur Vermittlung seiner Funktion
566785,20,mit Bezug auf den merkantilen Arbeiter als Arbeitslohn erscheint und
567215,20,der mit der Theilung der Arbeit verbundnen Koncentration und Oekonomie
567459,20,der Unterstellung nach bloß kaufmännische Arbeit also Arbeit nothwendig um
567461,37,nach bloß kaufmännische Arbeit also Arbeit nothwendig um die Funktionen
567479,51,vermitteln Aber die kaufmännische 25 Arbeit ist die Arbeit die
567482,70,kaufmännische 25 Arbeit ist die Arbeit die überhaupt nothwendig ist
567508,73,in Waare vermittle Es ist Arbeit die Werthe realisirt aber
567530,76,ein Kapitalist diese Operationen diese Arbeit mit seinem Ka 30
567571,65,b scheint aber erstens die Arbeit bezahlt zu werden denn
567586,74,dem Kaufmann für seine eigne Arbeit bezahlt oder für die
567606,79,der Profit auf Zahlung dieser Arbeit die der Kaufmann selbst
567635,76,daß es sich erstens die Arbeit zahlen läßt wodurch es
567670,68,d h weil es die Arbeit verrichtet die ihm im
567760,20,nur bezahlt wird für kaufmännische Arbeit also für Arbeit nöthig
567763,38,für kaufmännische Arbeit also für Arbeit nöthig zur Realisirung des
567815,31,die er verfügt Die kaufmännische Arbeit die durch b oder
568062,20,industriellen Kapitals also auch die Arbeit und die sonstigen Cirkulationskosten
568117,20,das im Ankauf der produktiven Arbeit ausgelegt ist Es vermehrt
568145,31,es ist Auslage bezahlt für Arbeit die nur in der
568311,20,zu einer Art Theilung der Arbeit Anlaß Wie sehr der
568352,22,25 der Sache daß eine Arbeit die nur in den
568399,21,abhängt daß eine solche 30 Arbeit nicht als Ursache wie
568407,38,Ursache wie die direkt produktive Arbeit sondern als Folge der
568465,25,sind nicht umgekehrt Der kommerzielle Arbeiter producirt nicht direkt Mehrwerth
568474,42,Mehrwerth Aber der Preis seiner Arbeit ist durch den Werth
568574,20,soweit er zum Theil unbezahlte Arbeit verrichtet Der eigentlich kommerzielle
568579,38,Arbeit verrichtet Der eigentlich kommerzielle Arbeiter gehört zu der besser
568591,54,von Lohnarbeitern zu denen deren Arbeit geschickte Arbeit ist über
568593,74,zu denen deren Arbeit geschickte Arbeit ist über 285 der
568622,74,Produktionsweise Theils durch Theilung der Arbeit innerhalb des Komptoirs daher
568650,72,kosten sondern das Geschick des Arbeiters sich durch die Funktion
568668,78,es mit der Theilung der Arbeit wird Zweitens weil die
568764,20,Kapitalist vermehrt die Zahl dieser Arbeiter wenn mehr Werth und
568776,36,realisiren ist Die Zunahme dieser Arbeit ist stets Wirkung nie
569119,20,Also ist auch die kommerzielle Arbeit die es kauft für
570126,20,weil die von ihnen beschäftigten Arbeiter vollauf beschäftigt mehr als
571106,20,in Folge gesteigerter Produktivkraft der Arbeit und sinken daher auch
571357,20,Waare das ein gegebnes Quantum Arbeit producirt der Preis der
571396,22,der in diesen Waaren vergegenständlichten Arbeit Vergegenständlicht sich wenig Arbeit
571400,41,vergegenständlichten Arbeit Vergegenständlicht sich wenig Arbeit in viel Waare so
571427,50,die in einer Waare verkörperte Arbeit in bezahlte und unbezahlte
571432,68,Arbeit in bezahlte und unbezahlte Arbeit theilt welches Quantum dieses
571445,82,vorstellt hat mit diesem Totalquantum Arbeit also mit dem Preis
571530,20,Linie von der Produktivität der Arbeit und nur 20 in
571578,20,h der Unproduktivität 25 der Arbeit 2 dem Mangel einer
572476,20,Folge der geringem Produktivität der Arbeit größer ist als in
573034,20,weil die Masse der exploitirten Arbeit Dies versteckt sich allerdings
573252,20,Ding und eine sehr ausführliche Arbeit ist wenn es ein
573473,20,Exploitation von mehr oder weniger Arbeit befähigt bestimmend und begrenzend
574320,20,und des Geld Einkassirens bildet Arbeit für sich die soweit
574337,22,der Ausgleichung nöthig macht Diese Arbeit ist eine Cirkulationskost keine
574344,40,eine Cirkulationskost keine Werth schaffende Arbeit Sie wird dadurch abgekürzt
574483,20,Operation ist es die besondre Arbeit und Kosten verursacht Cirkulationskosten
574492,36,Cirkulationskosten 13011 Die Theilung der Arbeit bringt es mit sich
574541,31,wie beim Kaufmannskapital Theilung der Arbeit in doppeltem Sinn Es
574576,37,nun findet wieder Theilung der Arbeit innerhalb dieses besondern Geschäfts
575670,20,einen entsprechenden Lohn für seine Arbeit abwirft Wenn Zahlungen auszugleichen
575686,20,die beide mit demselben Kassirer arbeiten so erledigen sich solche
576921,20,durch die gesellschaftliche Theilung der Arbeit gegebne Abzweigungen und daher
577451,20,Leipziger Bildung oder daß die Arbeit nöthig ist zur Aneignung
579418,20,nach gleichmäßig Ausdrücke der gesellschaftlichen Arbeit Aber sie sind nicht
581462,20,den sie in der That arbeiten 52 Diese Manier steht
581689,20,und Geldkapital für Private zu arbeiten Ihre Käufer sind die
581763,20,dem Kaufmann und ihren eignen Arbeitern Der Kaufmann ist der
581893,20,mitsammt den Rohstoffen und den Arbeitern aus der Fremde eingeführt
581991,20,ländliche kleine Industrie für sich arbeiten Andrerseits wird der Producent
582285,20,und die entwickelte Produktivkraft der Arbeit Der industrielle Kapitalist hat
582701,20,Kapitalisten ein bestimmtes Quantum unbezahlter Arbeit Mehrprodukt und Mehrwerth aus
582707,32,Mehrprodukt und Mehrwerth aus den Arbeitern herauszuziehn und sich 30
584467,20,auftritt durch die Unterordnung des Arbeiters unter den Kapitalisten und
585994,20,des Kapitals dem Lohn des Arbeiters hinzufügt um den Preis
586008,20,ist es unmöglich daß der Arbeiter das Produkt seiner eignen
586013,38,Arbeiter das Produkt seiner eignen Arbeit zurückkaufen kann Vivre en
589767,20,stofflichen Reichthums sein Gegensatz zur Arbeit als Lohnarbeit ist getrennt
589840,20,Kom 20 mando über fremde Arbeit sind Anspruch auf Aneignung
589846,38,sind Anspruch auf Aneignung fremder Arbeit geben daher sich verwerthender
589870,49,das Mittel zur Aneignung fremder Arbeit ist und nicht irgend
589876,66,ist und nicht irgend eine Arbeit als Gegenwerth von Seite
591328,20,fungirenden aber mit geborgtem Kapital arbeitenden Kapitalisten bleibt Und die
591344,20,vertheilenden Profits des Werthprodukts unbezahlter Arbeit bestimmen sind sehr verschieden
591831,20,von Leuten die durch die Arbeiten ihrer Vorfahren sich im
595672,20,als Kapital zur Ausbeutung von Arbeit benützt in andrer Weise
599025,20,verwandeln kommandirt es beständig unbezahlte Arbeit und verwandelt daher den
599056,20,daß Werth überhaupt die vergegenständlichte Arbeit in ihrer allgemein gesellschaftlichen
599086,30,das Mittel ist sich unbezahlte Arbeit anzueignen und daß er
599100,45,es als fremdes Eigenthum dem Arbeiter gegenübersteht Andrerseits jedoch ist
599186,20,fungirt exploitirt es nicht die Arbeiter und tritt in keinen
599193,37,tritt in keinen Gegensatz zur Arbeit Andrerseits bildet der Unternehmergewinn
599369,20,Cirkulationsproceß Die Exploitation der produktiven Arbeit kostet Anstrengung ob er
599412,20,seiner Funktionen als Nichteigenthümer als Arbeiter Es entwickelt sich daher
599439,32,bilden und nur unbezahlte fremde Arbeit zu 25 sein vielmehr
599464,42,Lohnarbeiters 1 weil sie komplicirtere Arbeit 2 weil er sich
599484,52,besteht Mehrwerth d h unbezahlte Arbeit zu produciren und zwar
599643,20,Kapitalisten an der Exploitation der Arbeit theil Daß nur als
599653,35,Repräsentant der Produktionsmittel gegenüber den Arbeitern der aktive Kapitalist die
599662,53,die Funktion ausüben kann die Arbeiter für sich arbeiten oder
599665,72,kann die Arbeiter für sich arbeiten oder die Produktionsmittel als
599719,54,Unternehmergewinn annehmen kein Verhältniß zur Arbeit ausgedrückt weil dies Verhältniß
599791,20,ein es ist für den Arbeiter 367 ganz gleichgültig ob
599867,20,beide einander aber nicht der Arbeit gegenüberstehn folgt daß Unternehmergewinn
600015,20,auch kaufen ohne sie produktiv arbeiten zu lassen B zu
600110,20,Eigenschaft besitzt Kommando über die Arbeit anderer zu sein fixirt
600215,20,Träger des Arbeitsprocesses überhaupt als Arbeiter und zwar als Lohnarbeiter
600238,33,in ihrem gesellschaftlichen Gegensatz zur Arbeit und in ihrer Verwandlung
600248,49,in persönliche Mächte gegenüber der Arbeit und über der Arbeit
600252,68,der Arbeit und über der Arbeit aus Er stellt das
600265,82,als Mittel sich Produkte fremder Arbeit anzueignen Aber er stellt
600306,71,nicht in direktem Gegensatz zur Arbeit sondern umgekehrt ohne Verhältniß
600312,86,sondern umgekehrt ohne Verhältniß zur Arbeit und als bloßes Verhältniß
600330,94,dem Verhältniß des Kapitals zur Arbeit selbst äußerliche und gleichgültige
600388,62,Kapitalisten nicht zwischen Kapitalist und Arbeiter Andrerseits gibt diese Form
600438,47,von und Gegensatz zu den Arbeitern zukommen werden als bloße
600482,42,sein Gegentheil Aequivalent für vollbrachte Arbeit Da der entfremdete Charakter
600492,57,des Kapitals sein Gegensatz zur Arbeit jenseits des wirklichen Exploitationsprocesses
600520,62,der fungirende Kapitalist nur andre Arbeit verrichtet als der Arbeiter
600524,80,andre Arbeit verrichtet als der Arbeiter Sodaß die Arbeit des
600527,100,als der Arbeiter Sodaß die Arbeit des Exploitirens und die
600533,120,des Exploitirens und die exploitirte Arbeit beide als Arbeit identisch
600536,139,die exploitirte Arbeit beide als Arbeit identisch sind Die Arbeit
600540,159,als Arbeit identisch sind Die Arbeit des Exploitirens ist ebensogut
600545,179,Arbeit des Exploitirens ist ebensogut Arbeit wie die 369 Arbeit
600549,198,ebensogut Arbeit wie die 369 Arbeit die exploitirt wird Auf
600758,20,s w hinreichende Theilung der Arbeit erlaubt um besondren Arbeitslohn
600769,35,einen Dirigenten zu gestatten Die Arbeit der Oberaufsicht und Leitung
600792,46,hat und nicht als vereinzelte Arbeit der 40 selbständigen Producenten
600835,43,Kapital Kredit Einerseits in allen Arbeiten worin viele Individuen kooperiren
600879,39,Es ist dies eine produktive Arbeit 5 die verrichtet werden
600898,50,vom kaufmännischen Departement entspringt diese Arbeit der Oberaufsicht nothwendig in
